id,brand,model,year,category,rating,displacement_ccm,power_hp,engine_cylinder,fuel_capacity_lts,dry_weight_kg,seat_height_mm
32693,triumph,tiger 900 bond edition,2022,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,201.0,850.0
32694,triumph,tiger 900 gt,2020,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,192.0,810.0
32695,triumph,tiger 900 gt,2021,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,194.0,810.0
32696,triumph,tiger 900 gt,2022,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,194.0,810.0
32697,triumph,tiger 900 gt low,2020,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,192.0,810.0
32698,triumph,tiger 900 gt pro,2020,Enduro / offroad,3.4,888.0,93.9,In-line three,20.0,198.0,810.0
32699,triumph,tiger 900 gt pro,2021,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,198.0,810.0
32700,triumph,tiger 900 rally,2020,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,196.0,850.0
32701,triumph,tiger 900 rally,2021,Super motard,Unknown,888.0,93.9,In-line three,20.0,196.0,850.0
32702,triumph,tiger 900 rally,2022,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,196.0,850.0
32703,triumph,tiger 900 rally pro,2020,Enduro / offroad,3.8,888.0,93.9,In-line three,20.0,201.0,850.0
32704,triumph,tiger 900 rally pro,2021,Super motard,Unknown,888.0,93.9,In-line three,20.0,201.0,850.0
33091,um,renegade sport s,2018,Sport,Unknown,124.6,12.1,Single cylinder,18.0,153.0,770.0
32705,triumph,tiger 900 rally pro,2022,Enduro / offroad,Unknown,888.0,93.9,In-line three,20.0,201.0,850.0
32726,triumph,tiger explorer,2012,Allround,3.8,1215.0,137.0,In-line three,20.0,Unknown,837.0
32727,triumph,tiger explorer,2013,Allround,3.8,1215.0,137.0,In-line three,20.0,Unknown,837.0
32728,triumph,tiger explorer,2014,Allround,3.8,1215.0,137.0,In-line three,20.0,Unknown,837.0
33092,um,renegade vegas,2018,Sport,3.3,279.0,25.0,Single cylinder,18.0,Unknown,770.0
32729,triumph,tiger explorer,2015,Allround,3.5,1215.0,137.0,In-line three,20.0,228.0,837.0
32730,triumph,tiger explorer,2016,Allround,3.6,1215.0,137.0,In-line three,20.0,228.0,837.0
32731,triumph,tiger explorer xc,2013,Allround,3.8,1215.0,137.0,In-line three,20.0,Unknown,837.0
32732,triumph,tiger explorer xc,2014,Allround,3.6,1215.0,137.0,In-line three,20.0,Unknown,837.0
32733,triumph,tiger explorer xc,2016,Allround,Unknown,1215.0,137.0,In-line three,20.0,235.5,837.0
32734,triumph,tiger explorer xc abs,2015,Allround,3.9,1215.0,137.0,In-line three,20.0,235.5,837.0
32735,triumph,tiger explorer xca,2016,Allround,Unknown,1215.0,139.0,In-line three,20.0,258.0,837.0
32736,triumph,tiger explorer xca,2017,Allround,3.8,1215.0,139.0,In-line three,20.0,258.0,837.0
32737,triumph,tiger explorer xcx,2016,Allround,Unknown,1215.0,139.0,In-line three,20.0,253.0,837.0
32738,triumph,tiger explorer xcx,2017,Allround,3.9,1215.0,139.0,In-line three,20.0,253.0,837.0
32739,triumph,tiger explorer xcx low,2017,Allround,Unknown,1215.0,139.0,In-line three,20.0,251.0,785.0
32740,triumph,tiger explorer xr,2016,Allround,Unknown,1215.0,139.0,In-line three,20.0,244.0,837.0
32741,triumph,tiger explorer xr,2017,Allround,Unknown,1215.0,139.0,In-line three,20.0,244.0,837.0
32742,triumph,tiger explorer xrt,2016,Allround,Unknown,1215.0,139.0,In-line three,20.0,254.0,837.0
32743,triumph,tiger explorer xrt,2017,Allround,3.4,1215.0,139.0,In-line three,20.0,254.0,837.0
32744,triumph,tiger explorer xrx,2016,Allround,3.5,1215.0,139.0,In-line three,20.0,246.0,837.0
32745,triumph,tiger explorer xrx,2017,Allround,3.6,1215.0,139.0,In-line three,20.0,253.0,837.0
32746,triumph,tiger explorer xrx low,2017,Allround,Unknown,1215.0,139.0,In-line three,20.0,246.0,785.0
32747,triumph,tiger se,2010,Allround,3.3,1050.0,114.0,In-line three,20.0,Unknown,835.0
32748,triumph,tiger sport,2014,Allround,3.8,1050.0,125.0,In-line three,20.0,Unknown,835.0
32749,triumph,tiger sport,2015,Allround,3.8,1050.0,125.0,In-line three,20.0,Unknown,835.0
32750,triumph,tiger sport,2016,Allround,3.8,1050.0,125.0,In-line three,20.0,216.0,830.0
32751,triumph,tiger sport,2020,Allround,3.5,1050.0,124.0,In-line three,20.0,218.0,830.0
32752,triumph,tiger sport 660,2022,Allround,Unknown,660.0,81.0,In-line three,17.2,Unknown,835.0
32781,triumph,trident 660,2021,Naked bike,3.4,660.0,81.0,In-line three,14.0,189.0,805.0
32782,triumph,trident 660,2022,Naked bike,Unknown,660.0,81.0,In-line three,14.0,189.0,805.0
32801,triumph,trophy,2013,Touring,Unknown,1215.0,134.0,In-line three,26.0,Unknown,770.0
32802,triumph,trophy,2014,Touring,3.8,1215.0,134.0,In-line three,26.0,Unknown,770.0
33093,um,renegade vegas,2021,Sport,Unknown,279.0,24.8,Single cylinder,18.0,153.0,750.0
32827,triumph,trophy se,2013,Touring,3.4,1215.0,134.0,In-line three,26.0,Unknown,770.0
32828,triumph,trophy se,2014,Touring,3.3,1215.0,134.0,In-line three,26.0,Unknown,770.0
32829,triumph,trophy se,2016,Touring,3.4,1215.0,134.0,In-line three,26.0,295.0,770.0
32830,triumph,trophy se,2017,Touring,3.9,1215.0,134.0,In-line three,26.0,295.0,770.0
32831,triumph,trophy se abs,2015,Touring,3.9,1215.0,134.0,In-line three,26.0,Unknown,770.0
32841,trs,gold 250,2021,Trial,Unknown,247.7,Unknown,Single cylinder,2.3,65.0,640.0
32842,trs,gold 280,2021,Trial,Unknown,272.2,Unknown,Single cylinder,2.3,65.0,640.0
32843,trs,gold 300,2021,Trial,Unknown,294.1,Unknown,Single cylinder,2.3,65.0,640.0
32844,trs,on-e kids,2022,"Minibike, cross",Unknown,Unknown,1.0,Electric,Unknown,23.8,480.0
32845,trs,one 250,2017,Trial,Unknown,247.7,Unknown,Single cylinder,2.3,65.0,Unknown
32846,trs,one 280,2017,Trial,Unknown,272.2,Unknown,Single cylinder,2.3,65.0,Unknown
32847,trs,one 300,2017,Trial,3.8,294.1,Unknown,Single cylinder,2.3,65.0,Unknown
32848,trs,one r 250,2021,Trial,Unknown,247.7,Unknown,Single cylinder,2.3,65.0,640.0
32849,trs,one r 280,2021,Trial,Unknown,272.2,Unknown,Single cylinder,2.3,65.0,640.0
32850,trs,one r 300,2021,Trial,Unknown,294.1,Unknown,Single cylinder,2.3,65.0,640.0
32851,trs,one raga racing 250,2020,Trial,Unknown,247.7,Unknown,Single cylinder,2.3,65.0,Unknown
32852,trs,one raga racing 280,2020,Trial,Unknown,272.2,Unknown,Single cylinder,2.3,65.0,Unknown
32853,trs,one raga racing 300,2020,Trial,Unknown,294.1,Unknown,Single cylinder,2.3,65.0,Unknown
32854,trs,one rr 125,2021,Trial,Unknown,124.0,Unknown,Single cylinder,2.3,65.0,640.0
32855,trs,one rr 125,2022,Trial,Unknown,124.0,Unknown,Single cylinder,2.3,66.0,640.0
32856,trs,one rr 250,2021,Trial,Unknown,247.7,Unknown,Single cylinder,2.3,65.0,640.0
32857,trs,one rr 250,2022,Trial,Unknown,247.7,Unknown,Single cylinder,2.5,68.5,640.0
32858,trs,one rr 280,2021,Trial,Unknown,272.1,Unknown,Single cylinder,2.3,65.0,640.0
32859,trs,one rr 280,2022,Trial,Unknown,272.1,Unknown,Single cylinder,2.5,68.5,640.0
32860,trs,one rr 300,2021,Trial,Unknown,294.1,Unknown,Single cylinder,2.3,65.0,640.0
32861,trs,one rr 300,2022,Trial,Unknown,294.1,Unknown,Single cylinder,2.5,67.5,640.0
32862,trs,xtrack one 250,2021,Trial,Unknown,247.7,Unknown,Single cylinder,2.3,65.0,800.0
32863,trs,xtrack one 280,2021,Trial,Unknown,272.2,Unknown,Single cylinder,2.3,65.0,800.0
32864,trs,xtrack one 300,2021,Trial,Unknown,294.1,Unknown,Single cylinder,2.3,65.0,800.0
32865,trs,xtrack rr 250,2021,Trial,Unknown,247.7,Unknown,Single cylinder,Unknown,70.0,800.0
32866,trs,xtrack rr 280,2021,Trial,Unknown,272.2,Unknown,Single cylinder,2.3,70.0,800.0
32867,trs,xtrack rr 300,2021,Trial,Unknown,294.0,Unknown,Single cylinder,2.3,65.0,800.0
32870,tvs,apache 150,2010,Sport,3.3,147.5,13.3,Single cylinder,16.0,Unknown,790.0
32871,tvs,apache 150,2011,Sport,3.1,147.5,13.3,Single cylinder,16.0,Unknown,790.0
32872,tvs,apache 150,2019,Sport,3.6,150.0,13.4,Single cylinder,16.0,Unknown,Unknown
32873,tvs,apache rr310,2020,Sport,Unknown,312.2,33.5,Single cylinder,11.0,Unknown,810.0
32874,tvs,apache rr310,2022,Sport,Unknown,312.2,33.5,Single cylinder,11.0,Unknown,810.0
32876,tvs,apache rtr 160,2010,Sport,3.0,159.7,15.0,Single cylinder,16.0,111.8,790.0
32877,tvs,apache rtr 160,2011,Sport,3.6,159.7,15.0,Single cylinder,16.0,Unknown,790.0
32878,tvs,apache rtr 160,2016,Sport,3.1,159.7,15.0,Single cylinder,12.0,Unknown,800.0
32879,tvs,apache rtr 160,2022,Sport,Unknown,159.7,17.6,Single cylinder,12.0,Unknown,800.0
32880,tvs,apache rtr 160 hyper edge,2012,Sport,3.9,159.7,15.0,Single cylinder,16.0,Unknown,790.0
32881,tvs,apache rtr 165rp,2022,Sport,Unknown,164.9,19.2,Single cylinder,12.0,Unknown,800.0
32882,tvs,apache rtr 180,2010,Sport,3.2,177.4,16.8,Single cylinder,16.0,Unknown,790.0
32883,tvs,apache rtr 180,2016,Sport,Unknown,177.4,16.8,Single cylinder,12.0,Unknown,800.0
32884,tvs,apache rtr 180,2022,Naked bike,Unknown,177.4,16.8,Single cylinder,12.0,Unknown,790.0
32885,tvs,apache rtr 180 abs,2012,Sport,3.6,177.4,16.8,Single cylinder,16.0,Unknown,790.0
32886,tvs,apache rtr 180 abs,2016,Sport,Unknown,177.4,16.8,Single cylinder,12.0,130.0,800.0
32887,tvs,apache rtr 200,2022,Naked bike,Unknown,197.8,20.8,Single cylinder,12.0,Unknown,800.0
32888,tvs,apache rtr 200 4v,2016,Sport,Unknown,197.8,26.9,Single cylinder,12.0,140.0,800.0
32894,tvs,flame ds 125,2010,Allround,3.5,124.8,10.3,Single cylinder,16.0,Unknown,Unknown
32895,tvs,flame ds 125,2011,Allround,3.6,124.8,10.3,Single cylinder,7.5,Unknown,Unknown
32896,tvs,iqube,2021,Scooter,Unknown,Unknown,5.9,Electric,Unknown,118.0,Unknown
32897,tvs,iqube,2022,Scooter,Unknown,Unknown,5.9,Electric,Unknown,Unknown,Unknown
32898,tvs,jive,2011,Sport,3.3,109.7,8.4,Single cylinder,15.0,110.0,790.0
32899,tvs,jupiter,2022,Scooter,Unknown,109.7,8.0,Single cylinder,5.0,Unknown,765.0
32900,tvs,jupiter 125,2022,Scooter,Unknown,124.8,8.1,Single cylinder,5.1,Unknown,765.0
32901,tvs,jupiter zx,2016,Scooter,Unknown,109.7,8.0,Single cylinder,5.0,Unknown,765.0
32902,tvs,max 100,2010,Allround,3.3,98.0,7.8,Single cylinder,12.0,Unknown,Unknown
32903,tvs,max 100,2011,Allround,3.5,98.0,7.8,Single cylinder,12.0,Unknown,Unknown
32904,tvs,metro 100,2010,Sport,2.8,99.7,7.4,Single cylinder,16.0,Unknown,Unknown
32905,tvs,metro 100,2011,Sport,3.1,99.7,7.4,Single cylinder,16.0,Unknown,Unknown
32906,tvs,neo x3i,2011,Scooter,2.7,109.6,8.5,Single cylinder,4.0,Unknown,780.0
32907,tvs,ntorq 125,2020,Scooter,Unknown,124.8,9.3,Single cylinder,5.0,116.0,765.0
32908,tvs,ntorq 125,2022,Scooter,Unknown,124.8,9.3,Single cylinder,5.8,Unknown,765.0
32909,tvs,phoenix 125,2016,Allround,Unknown,124.5,10.9,Single cylinder,12.0,Unknown,Unknown
32910,tvs,radeon,2020,Allround,Unknown,109.7,8.4,Single cylinder,10.0,112.0,Unknown
32911,tvs,radeon,2022,Allround,Unknown,109.7,8.1,Single cylinder,10.0,Unknown,Unknown
32912,tvs,raider 125,2022,Allround,Unknown,124.8,11.2,Single cylinder,10.0,Unknown,Unknown
32913,tvs,rockz,2011,Scooter,3.2,124.5,9.8,Single cylinder,4.0,Unknown,767.0
32914,tvs,rtr 165,2016,Sport,Unknown,165.0,Unknown,Single cylinder,10.0,Unknown,780.0
32915,tvs,rtr 180,2016,Cross / motocross,Unknown,180.0,Unknown,Single cylinder,13.0,110.0,800.0
32916,tvs,rtr 450,2016,Cross / motocross,2.7,450.0,Unknown,Single cylinder,13.0,110.0,950.0
32917,tvs,rtr 450  at dakar,2016,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,32.0,135.0,970.0
32921,tvs,scooty pep,2010,Scooter,3.5,87.8,4.9,Single cylinder,5.0,Unknown,Unknown
32922,tvs,scooty pep,2016,Scooter,Unknown,87.8,4.9,Single cylinder,5.0,96.0,760.0
32924,tvs,scooty pep plus,2011,Scooter,3.2,87.8,4.9,Single cylinder,5.0,Unknown,Unknown
32925,tvs,scooty pep plus,2022,Scooter,Unknown,87.8,5.4,Single cylinder,4.2,96.0,760.0
32927,tvs,scooty streak,2010,Scooter,2.6,87.8,4.9,Single cylinder,4.7,Unknown,Unknown
32928,tvs,scooty streak,2011,Scooter,3.5,87.8,4.9,Single cylinder,4.7,Unknown,Unknown
32929,tvs,scooty teenz,2011,Scooter,2.6,59.9,3.5,Single cylinder,4.5,Unknown,740.0
32930,tvs,scooty zest 110,2016,Scooter,Unknown,109.7,7.9,Single cylinder,5.0,98.5,760.0
32931,tvs,sport,2011,Sport,3.4,99.7,7.4,Single cylinder,12.0,95.0,790.0
32932,tvs,sport,2016,Allround,Unknown,99.7,7.8,Single cylinder,12.0,108.5,Unknown
32933,tvs,sport,2022,Allround,Unknown,109.7,8.2,Single cylinder,10.0,Unknown,Unknown
32936,tvs,star city,2011,Sport,3.0,109.7,8.4,Single cylinder,16.0,95.0,790.0
32937,tvs,star city,2016,Allround,Unknown,109.7,11.3,Single cylinder,10.0,Unknown,Unknown
32938,tvs,star city,2020,Sport,Unknown,109.7,8.2,Single cylinder,16.0,95.0,Unknown
32939,tvs,star city,2021,Sport,Unknown,109.7,8.1,Single cylinder,10.0,Unknown,Unknown
32941,tvs,star city plus,2022,Sport,Unknown,109.7,8.1,Single cylinder,10.0,Unknown,Unknown
32943,tvs,star lx,2010,Sport,3.2,99.7,7.4,Single cylinder,16.0,Unknown,Unknown
32944,tvs,star lx,2011,Sport,3.6,99.7,7.4,Single cylinder,16.0,Unknown,Unknown
32947,tvs,streak,2020,Scooter,Unknown,87.8,4.9,Single cylinder,Unknown,Unknown,Unknown
32949,tvs,vego 110,2016,Scooter,Unknown,109.7,8.0,Single cylinder,Unknown,Unknown,Unknown
32950,tvs,victor,2016,Allround,Unknown,109.7,9.5,Single cylinder,Unknown,Unknown,Unknown
32953,tvs,victor glx,2010,Allround,3.2,124.8,9.9,Single cylinder,13.0,Unknown,Unknown
32954,tvs,victor glx,2011,Allround,3.3,124.8,9.9,Single cylinder,Unknown,Unknown,Unknown
32957,tvs,victor gx,2010,Allround,3.6,109.3,12.1,Single cylinder,11.0,Unknown,Unknown
32958,tvs,victor gx 100,2011,Allround,3.4,109.3,12.1,Single cylinder,11.0,Unknown,Unknown
32960,tvs,wego,2012,Scooter,3.1,109.7,8.0,Single cylinder,5.0,Unknown,Unknown
32961,tvs,xl 100,2021,Scooter,Unknown,99.7,4.4,Single cylinder,4.0,Unknown,Unknown
32962,tvs,xl hd,2010,Scooter,2.7,69.9,3.5,Single cylinder,4.0,Unknown,Unknown
32963,tvs,xl hd,2011,Scooter,3.2,69.9,3.5,Single cylinder,4.0,Unknown,Unknown
32964,tvs,xl super,2010,Scooter,2.8,69.9,3.5,Single cylinder,3.0,Unknown,Unknown
32965,tvs,xl super,2011,Scooter,2.5,69.9,3.5,Single cylinder,3.0,Unknown,Unknown
32968,tvs,xl100,2022,Scooter,Unknown,99.7,4.4,Single cylinder,4.0,Unknown,Unknown
32969,tvs,zest 110,2020,Scooter,Unknown,109.7,8.0,Single cylinder,Unknown,Unknown,760.0
32970,tvs,zest 110,2022,Scooter,Unknown,109.7,7.7,Single cylinder,Unknown,Unknown,760.0
32971,ultra,apache lowko 300,2012,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32972,ultra,apache lowko 300 st,2015,Custom / cruiser,Unknown,1852.0,Unknown,V2,Unknown,Unknown,635.0
32973,ultra,apache lowko 300 st,2021,Custom / cruiser,Unknown,1852.0,Unknown,V2,Unknown,Unknown,635.0
32975,ultra,apache pro-street,2010,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32976,ultra,apache pro-street,2011,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32977,ultra,california kid bobber,2014,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32978,ultra,california kid bobber,2015,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32979,ultra,california kid bobber,2021,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32980,ultra,ground pounder 330 anniversary,2012,Custom / cruiser,Unknown,1573.3,Unknown,V2,Unknown,Unknown,660.0
32982,ultra,ground pounder rigid 300,2010,Custom / cruiser,Unknown,1573.3,Unknown,V2,Unknown,Unknown,660.0
32983,ultra,ground pounder rigid 330,2011,Custom / cruiser,Unknown,1573.3,Unknown,V2,Unknown,Unknown,660.0
32984,ultra,ground pounder st,2011,Custom / cruiser,Unknown,1573.3,Unknown,V2,Unknown,Unknown,610.0
32985,ultra,ground pounder st,2021,Custom / cruiser,Unknown,1852.0,Unknown,V2,Unknown,Unknown,610.0
32986,ultra,groundpounder 330 rigid,2015,Custom / cruiser,Unknown,1573.3,Unknown,V2,Unknown,Unknown,660.0
32987,ultra,groundpounder 330 rigid,2022,Custom / cruiser,Unknown,1852.0,Unknown,V2,Unknown,Unknown,660.0
32989,ultra,groundpounder st,2015,Custom / cruiser,Unknown,1573.3,Unknown,V2,Unknown,Unknown,660.0
32990,ultra,intimidator,2015,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32992,ultra,intimidator chopper,2010,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32993,ultra,intimidator chopper,2011,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,635.0
32994,ultra,intimidator st 300 se,2016,Custom / cruiser,Unknown,1852.0,Unknown,V2,Unknown,Unknown,635.0
32995,ultra,intimidator st 300 se,2022,Custom / cruiser,Unknown,1852.0,Unknown,V2,Unknown,Unknown,635.0
32996,ultra,low down,2015,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,660.0
32998,ultra,lowdown drop seat,2010,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,660.0
32999,ultra,lowdown drop seat,2011,Custom / cruiser,Unknown,1851.9,Unknown,V2,Unknown,Unknown,660.0
33000,ultra,motor magic,2011,Scooter,Unknown,Unknown,0.3,Electric,Unknown,79.0,Unknown
33001,ultra,motor marathon,2011,Scooter,2.5,Unknown,0.3,Electric,Unknown,Unknown,Unknown
33002,ultra,motor marathon-lite,2011,Scooter,Unknown,Unknown,0.3,Electric,Unknown,77.0,Unknown
33003,ultra,motor velociti,2011,Scooter,Unknown,Unknown,0.7,Electric,Unknown,88.0,Unknown
33004,um,arrow 150,2019,Scooter,Unknown,149.6,Unknown,Single cylinder,9.46,120.2,Unknown
33005,um,chill 125,2021,Scooter,Unknown,124.7,9.7,Single cylinder,5.0,Unknown,725.0
33006,um,chill 50,2021,Scooter,Unknown,49.6,3.8,Single cylinder,5.0,91.0,725.0
33010,um,dsf 125,2010,Enduro / offroad,Unknown,125.0,Unknown,Single cylinder,9.75,122.0,914.0
33011,um,dsf 159,2010,Enduro / offroad,3.3,149.5,Unknown,Single cylinder,9.75,122.0,914.0
33014,um,dsr 125,2021,Enduro / offroad,Unknown,124.6,Unknown,Single cylinder,14.0,122.0,890.0
33015,um,dsr 150,2010,Enduro / offroad,2.7,149.5,Unknown,Single cylinder,14.0,122.0,890.0
33016,um,dsr 180,2021,Enduro / offroad,Unknown,175.0,Unknown,Single cylinder,14.0,122.0,890.0
33017,um,dsr 200,2021,Enduro / offroad,Unknown,196.0,Unknown,Single cylinder,14.0,122.0,890.0
33018,um,dsr aventure,2018,Enduro / offroad,Unknown,124.2,14.8,Single cylinder,11.2,121.0,800.0
33019,um,dsr aventure,2022,Super motard,Unknown,124.2,15.0,Single cylinder,11.2,130.0,760.0
33020,um,dsr aventure tt,2018,Enduro / offroad,Unknown,124.2,Unknown,Single cylinder,11.2,117.0,850.0
33021,um,dsr ex,2018,Enduro / offroad,Unknown,124.2,Unknown,Single cylinder,6.3,120.0,910.0
33022,um,dsr sm,2018,Super motard,Unknown,124.2,14.8,Single cylinder,11.2,121.0,880.0
33023,um,dsr sm,2021,Super motard,Unknown,124.2,14.8,Single cylinder,5.26,121.0,880.0
33024,um,dsrx 125,2021,Enduro / offroad,Unknown,125.0,9.4,Single cylinder,6.3,132.0,860.0
33025,um,dsrx 140,2021,Enduro / offroad,Unknown,135.0,10.7,Single cylinder,6.3,132.0,860.0
33026,um,dsrx 150,2021,Enduro / offroad,Unknown,150.0,11.5,Single cylinder,6.3,132.0,860.0
33027,um,dsrx 200,2021,Enduro / offroad,Unknown,150.0,14.9,Single cylinder,6.3,132.0,860.0
33038,um,duramax 125,2021,Sport,Unknown,125.0,10.5,Single cylinder,10.22,112.0,745.0
33039,um,fastwind 125,2010,Sport,Unknown,125.0,Unknown,Single cylinder,17.4,125.0,760.0
33040,um,fastwind 150,2010,Sport,3.7,149.5,Unknown,Single cylinder,17.4,127.0,760.0
33041,um,flash 110,2021,Scooter,Unknown,110.0,6.8,Single cylinder,Unknown,91.0,770.0
33042,um,flash 125,2021,Scooter,Unknown,125.0,8.8,Single cylinder,Unknown,Unknown,770.0
33043,um,gp1-r 125,2010,Scooter,Unknown,124.5,Unknown,Single cylinder,5.6,98.0,760.0
33044,um,gp1-r 150,2010,Scooter,2.9,149.5,Unknown,Single cylinder,Unknown,100.0,760.0
33045,um,gp1-r 50,2010,Scooter,Unknown,49.0,Unknown,Single cylinder,5.6,91.0,760.0
33047,um,hypersport 150,2021,Sport,Unknown,150.0,12.1,Single cylinder,Unknown,143.0,820.0
33048,um,hypersport 200,2021,Sport,Unknown,199.0,14.9,Single cylinder,Unknown,Unknown,820.0
33049,um,hypersport 230,2021,Sport,Unknown,223.0,16.0,Single cylinder,Unknown,Unknown,820.0
33055,um,matrix ii 125,2010,Scooter,Unknown,124.5,Unknown,Single cylinder,Unknown,101.0,889.0
33056,um,matrix ii 150,2010,Scooter,Unknown,149.5,Unknown,Single cylinder,5.6,103.0,889.0
33061,um,max 125,2010,Allround,2.8,125.0,Unknown,Single cylinder,7.0,110.0,786.0
33062,um,max 125 xl,2021,Allround,Unknown,123.7,12.0,Single cylinder,12.0,Unknown,805.0
33063,um,max 150,2010,Allround,Unknown,149.5,Unknown,Single cylinder,7.0,112.0,786.0
33064,um,max zn,2021,Sport,Unknown,124.0,9.4,Single cylinder,Unknown,100.0,750.0
33065,um,max zr,2021,Sport,Unknown,124.0,10.7,Single cylinder,Unknown,100.0,750.0
33067,um,new renegade sport s 200,2021,Sport,Unknown,196.8,17.5,Single cylinder,Unknown,Unknown,Unknown
33068,um,new renegade sport s 230,2021,Sport,Unknown,223.0,20.0,Single cylinder,Unknown,Unknown,Unknown
33069,um,new renegade sport s 300,2021,Sport,Unknown,279.5,24.8,Single cylinder,Unknown,Unknown,Unknown
33070,um,nitrox 125,2010,Allround,Unknown,125.0,Unknown,Single cylinder,10.2,110.0,786.0
33071,um,nitrox 150,2010,Allround,Unknown,149.5,Unknown,Single cylinder,Unknown,112.0,786.0
33072,um,powermax 125,2021,Scooter,Unknown,124.6,7.0,Single cylinder,6.06,102.0,720.0
33073,um,powermax 150,2021,Scooter,Unknown,149.6,Unknown,Single cylinder,6.06,Unknown,720.0
33077,um,renegade 150 le,2010,Custom / cruiser,Unknown,149.5,Unknown,Single cylinder,12.3,136.0,685.0
33104,um,v2c 650s,2010,Custom / cruiser,Unknown,647.0,Unknown,V2,15.9,225.0,698.0
33120,um,v2s-250r,2010,Sport,Unknown,249.0,Unknown,V2,17.0,176.0,795.0
33126,um,v2s-650r,2010,Sport,3.7,647.0,Unknown,V2,17.0,208.0,779.0
33134,um,xtreet 125,2010,Sport,Unknown,125.0,Unknown,Single cylinder,15.5,122.0,870.0
33135,um,xtreet 125,2022,Sport,Unknown,125.0,10.6,Single cylinder,15.0,133.0,790.0
33136,um,xtreet 140 r,2021,Sport,Unknown,137.0,10.7,Single cylinder,15.5,122.0,870.0
33137,um,xtreet 150,2010,Sport,Unknown,149.5,Unknown,Single cylinder,15.5,124.0,870.0
33138,um,xtreet 180,2010,Sport,Unknown,175.0,Unknown,Single cylinder,15.5,126.0,870.0
33139,um,xtreet 180r,2021,Sport,Unknown,179.9,15.4,Single cylinder,15.5,128.0,870.0
33140,um,xtreet 200,2010,Sport,2.5,196.0,Unknown,Single cylinder,Unknown,126.0,870.0
33141,um,xtreet 230 r,2021,Naked bike,Unknown,221.0,17.3,Single cylinder,Unknown,120.0,806.0
33142,um,xtreet r,2021,Naked bike,Unknown,221.0,17.3,Single cylinder,Unknown,120.0,806.0
33143,um,xtreet rc,2018,Naked bike,Unknown,124.2,13.0,Single cylinder,14.5,131.0,800.0
33144,um,xtreet rc,2021,Naked bike,Unknown,123.6,9.5,Single cylinder,14.0,122.0,800.0
33145,um,xtreet sport 125,2010,Naked bike,Unknown,125.0,Unknown,Single cylinder,15.5,123.0,870.0
33146,um,xtreet sport 150,2010,Naked bike,Unknown,149.5,Unknown,Single cylinder,15.5,125.0,870.0
33147,unu,electric,2016,Scooter,Unknown,Unknown,4.0,Electric,Unknown,Unknown,Unknown
33148,unu,electric,2019,Scooter,Unknown,Unknown,4.0,Electric,Unknown,57.0,Unknown
33149,unu,electric,2021,Scooter,Unknown,Unknown,5.4,Electric,Unknown,Unknown,730.0
33150,unu,electric,2022,Scooter,Unknown,Unknown,5.4,Electric,Unknown,Unknown,730.0
33151,ural,air le,2019,Classic,Unknown,749.0,41.0,Two cylinder boxer,18.93,331.1,813.0
33156,ural,cross,2011,Classic,Unknown,745.0,38.9,Two cylinder boxer,19.0,320.0,790.0
33157,ural,cross,2014,Classic,Unknown,745.0,38.9,Two cylinder boxer,19.0,320.0,790.0
33158,ural,cross,2016,Classic,Unknown,745.0,42.0,Two cylinder boxer,19.0,334.0,790.0
